country,name,continent,year,lifeExp,pop,gdpPercap
blz,Belize,Americas,2019-01-01,74.46,390351,4245.74393
bol,Bolivia,Americas,1800-01-01,33,887000,NA
bol,Bolivia,Americas,1805-01-01,33,936032,NA
bol,Bolivia,Americas,1810-01-01,33,987890,NA
bol,Bolivia,Americas,1815-01-01,33,1042499,NA
bol,Bolivia,Americas,1820-01-01,33,1097885,NA
bol,Bolivia,Americas,1825-01-01,33,1141604,NA
bol,Bolivia,Americas,1830-01-01,33,1184717,NA
bol,Bolivia,Americas,1835-01-01,33,1229458,NA
bol,Bolivia,Americas,1840-01-01,33,1275888,NA
bol,Bolivia,Americas,1845-01-01,33,1324072,NA
bol,Bolivia,Americas,1850-01-01,33,1371417,NA
bol,Bolivia,Americas,1855-01-01,33,1413949,NA
bol,Bolivia,Americas,1860-01-01,33,1454952,NA
bol,Bolivia,Americas,1865-01-01,33,1497060,NA
bol,Bolivia,Americas,1870-01-01,33,1508586,NA
bol,Bolivia,Americas,1875-01-01,32.82,1330983,NA
bol,Bolivia,Americas,1880-01-01,32.65,1184939,NA
bol,Bolivia,Americas,1885-01-01,32.47,1289558,NA
bol,Bolivia,Americas,1890-01-01,32.29,1447966,NA
bol,Bolivia,Americas,1895-01-01,32.11,1625749,NA
bol,Bolivia,Americas,1900-01-01,31.94,1809836,NA
bol,Bolivia,Americas,1905-01-01,31.76,1912216,NA
bol,Bolivia,Americas,1910-01-01,31.58,2012721,NA
bol,Bolivia,Americas,1915-01-01,31.41,2176328,NA
bol,Bolivia,Americas,1920-01-01,31.23,2348113,NA
bol,Bolivia,Americas,1925-01-01,31.05,2492634,NA
bol,Bolivia,Americas,1930-01-01,30.88,2640541,NA
bol,Bolivia,Americas,1935-01-01,30.7,2797268,NA
bol,Bolivia,Americas,1940-01-01,30.52,2947570,NA
bol,Bolivia,Americas,1945-01-01,33.49,3004512,NA
bol,Bolivia,Americas,1950-01-01,36.42,3081836,NA
bol,Bolivia,Americas,1955-01-01,40.53,3331036,NA
bol,Bolivia,Americas,1960-01-01,43,3656961,1005.40682
bol,Bolivia,Americas,1965-01-01,46.17,4038865,1142.89154
bol,Bolivia,Americas,1970-01-01,50.09,4484004,1399.51519
bol,Bolivia,Americas,1975-01-01,53.66,5001413,1662.4844
bol,Bolivia,Americas,1980-01-01,56.76,5579932,1649.25646
bol,Bolivia,Americas,1985-01-01,59.14,6179460,1350.75407
bol,Bolivia,Americas,1990-01-01,61.69,6864839,1356.54049
bol,Bolivia,Americas,1995-01-01,64.02,7622334,1493.4192
bol,Bolivia,Americas,2000-01-01,66.53,8418270,1601.41547
bol,Bolivia,Americas,2005-01-01,68.97,9232301,1700.18366
bol,Bolivia,Americas,2010-01-01,70.3,10048597,1955.46018
bol,Bolivia,Americas,2015-01-01,71.3,10869732,2361.0561
bol,Bolivia,Americas,2019-01-01,72.01,11513102,2579.89856
bra,Brazil,Americas,1800-01-01,32,2500000,NA
bra,Brazil,Americas,1805-01-01,32,2896856,NA
bra,Brazil,Americas,1810-01-01,32,3359625,NA
bra,Brazil,Americas,1815-01-01,32,3892940,NA
bra,Brazil,Americas,1820-01-01,32,4472454,NA
bra,Brazil,Americas,1825-01-01,32,4878026,NA
bra,Brazil,Americas,1830-01-01,31.99,5278282,NA
bra,Brazil,Americas,1835-01-01,31.99,5711380,NA
bra,Brazil,Americas,1840-01-01,31.99,6180015,NA
bra,Brazil,Americas,1845-01-01,31.99,6687103,NA
bra,Brazil,Americas,1850-01-01,31.99,7233093,NA
bra,Brazil,Americas,1855-01-01,31.99,7809841,NA
bra,Brazil,Americas,1860-01-01,31.99,8429580,NA
bra,Brazil,Americas,1865-01-01,31.99,9098494,NA
bra,Brazil,Americas,1870-01-01,31.99,9841009,NA
bra,Brazil,Americas,1875-01-01,31.89,10782048,NA
bra,Brazil,Americas,1880-01-01,31.79,11836453,NA
bra,Brazil,Americas,1885-01-01,31.69,12994293,NA
bra,Brazil,Americas,1890-01-01,31.59,14310406,NA
bra,Brazil,Americas,1895-01-01,31.49,16066699,NA
bra,Brazil,Americas,1900-01-01,31.39,18063384,NA
bra,Brazil,Americas,1905-01-01,31.29,20116394,NA
bra,Brazil,Americas,1910-01-01,31.19,22368378,NA
bra,Brazil,Americas,1915-01-01,31.09,24858721,NA
bra,Brazil,Americas,1920-01-01,30.99,27603092,NA
bra,Brazil,Americas,1925-01-01,30.9,30562543,NA
bra,Brazil,Americas,1930-01-01,30.81,33825351,NA
bra,Brazil,Americas,1935-01-01,32.94,37434943,NA
bra,Brazil,Americas,1940-01-01,35.06,41583140,NA
bra,Brazil,Americas,1945-01-01,40.34,47247661,NA
bra,Brazil,Americas,1950-01-01,47.57,53974728,NA
bra,Brazil,Americas,1955-01-01,49.94,62533920,NA
bra,Brazil,Americas,1960-01-01,52.44,72179235,3417.35202
bra,Brazil,Americas,1965-01-01,54.83,83373533,3692.84566
bra,Brazil,Americas,1970-01-01,56.94,95113265,4704.31756
bra,Brazil,Americas,1975-01-01,59.78,107216209,6805.29803
bra,Brazil,Americas,1980-01-01,62.74,120694012,8349.48761
bra,Brazil,Americas,1985-01-01,64.61,135274083,7862.70334
bra,Brazil,Americas,1990-01-01,67.29,149003225,7983.74667
bra,Brazil,Americas,1995-01-01,69.17,162019889,8540.07725
bra,Brazil,Americas,2000-01-01,71.18,174790339,8803.15258
bra,Brazil,Americas,2005-01-01,72.81,186127108,9535.41857
bra,Brazil,Americas,2010-01-01,73.85,195713637,11286.2429
bra,Brazil,Americas,2015-01-01,75.03,204471759,11431.15504
bra,Brazil,Americas,2019-01-01,75.85,211049519,11203.27495
bwa,Botswana,Africa,1800-01-01,33.6,121000,NA
bwa,Botswana,Africa,1805-01-01,33.6,118721,NA
bwa,Botswana,Africa,1810-01-01,33.6,116486,NA
bwa,Botswana,Africa,1815-01-01,33.6,114292,NA
bwa,Botswana,Africa,1820-01-01,33.6,112139,NA
bwa,Botswana,Africa,1825-01-01,33.6,110027,NA
bwa,Botswana,Africa,1830-01-01,33.6,107954,NA
bwa,Botswana,Africa,1835-01-01,33.6,105921,NA
bwa,Botswana,Africa,1840-01-01,33.6,103926,NA
bwa,Botswana,Africa,1845-01-01,33.6,101968,NA
bwa,Botswana,Africa,1850-01-01,33.6,100884,NA
bwa,Botswana,Africa,1855-01-01,33.6,105176,NA
bwa,Botswana,Africa,1860-01-01,33.6,110559,NA
bwa,Botswana,Africa,1865-01-01,33.6,116216,NA
bwa,Botswana,Africa,1870-01-01,33.6,122163,NA
bwa,Botswana,Africa,1875-01-01,33.91,128415,NA
bwa,Botswana,Africa,1880-01-01,34.21,134986,NA
bwa,Botswana,Africa,1885-01-01,34.52,141894,NA
bwa,Botswana,Africa,1890-01-01,34.83,149155,NA
bwa,Botswana,Africa,1895-01-01,35.13,156787,NA
bwa,Botswana,Africa,1900-01-01,35.44,165444,NA
bwa,Botswana,Africa,1905-01-01,35.75,178784,NA
bwa,Botswana,Africa,1910-01-01,36.05,193799,NA
bwa,Botswana,Africa,1915-01-01,36.36,209336,NA
bwa,Botswana,Africa,1920-01-01,36.67,226800,NA
bwa,Botswana,Africa,1925-01-01,36.97,250866,NA
bwa,Botswana,Africa,1930-01-01,37.28,278218,NA
bwa,Botswana,Africa,1935-01-01,37.59,307599,NA
bwa,Botswana,Africa,1940-01-01,37.89,339716,NA
bwa,Botswana,Africa,1945-01-01,38.2,373799,NA
bwa,Botswana,Africa,1950-01-01,53.67,412541,NA
bwa,Botswana,Africa,1955-01-01,53.98,463353,NA
bwa,Botswana,Africa,1960-01-01,54.36,502733,407.79204
bwa,Botswana,Africa,1965-01-01,55.08,559996,497.23055
bwa,Botswana,Africa,1970-01-01,56.49,627714,744.92419
bwa,Botswana,Africa,1975-01-01,59.14,741346,1435.25666
bwa,Botswana,Africa,1980-01-01,60.98,897860,2109.01472
bwa,Botswana,Africa,1985-01-01,62.49,1069585,2849.45947
bwa,Botswana,Africa,1990-01-01,61.32,1286756,4133.45831
bwa,Botswana,Africa,1995-01-01,52.5,1469173,4525.77168
bwa,Botswana,Africa,2000-01-01,45.52,1643333,5211.07698
bwa,Botswana,Africa,2005-01-01,49.93,1799077,5686.7838
bwa,Botswana,Africa,2010-01-01,56.98,1987106,6434.81249
bwa,Botswana,Africa,2015-01-01,60.62,2120716,7613.69852
bwa,Botswana,Africa,2019-01-01,62.25,2303703,8097.64495
caf,Central African Republic,Africa,1800-01-01,30,479444,NA
caf,Central African Republic,Africa,1805-01-01,30,479444,NA
caf,Central African Republic,Africa,1810-01-01,30,479444,NA
caf,Central African Republic,Africa,1815-01-01,30,479444,NA
caf,Central African Republic,Africa,1820-01-01,30,485925,NA
caf,Central African Republic,Africa,1825-01-01,30,535764,NA
caf,Central African Republic,Africa,1830-01-01,30,598407,NA
caf,Central African Republic,Africa,1835-01-01,30,668375,NA
caf,Central African Republic,Africa,1840-01-01,30,746524,NA
caf,Central African Republic,Africa,1845-01-01,30,833810,NA
caf,Central African Republic,Africa,1850-01-01,30,919016,NA
caf,Central African Republic,Africa,1855-01-01,30,934003,NA
caf,Central African Republic,Africa,1860-01-01,30,937962,NA
caf,Central African Republic,Africa,1865-01-01,30,946986,NA
caf,Central African Republic,Africa,1870-01-01,30,957759,NA
caf,Central African Republic,Africa,1875-01-01,30.63,974132,NA
caf,Central African Republic,Africa,1880-01-01,31.27,991676,NA
caf,Central African Republic,Africa,1885-01-01,31.9,1009621,NA
caf,Central African Republic,Africa,1890-01-01,32.54,1022983,NA
caf,Central African Republic,Africa,1895-01-01,33.17,1005558,NA
caf,Central African Republic,Africa,1900-01-01,33.8,982825,NA
caf,Central African Republic,Africa,1905-01-01,34.44,955237,NA
caf,Central African Republic,Africa,1910-01-01,35.07,928145,NA
caf,Central African Republic,Africa,1915-01-01,35.71,905254,NA
caf,Central African Republic,Africa,1920-01-01,36.34,892644,NA
caf,Central African Republic,Africa,1925-01-01,36.97,942124,NA
caf,Central African Republic,Africa,1930-01-01,37.61,1004367,NA
caf,Central African Republic,Africa,1935-01-01,38.24,1066712,NA
caf,Central African Republic,Africa,1940-01-01,38.88,1135012,NA
caf,Central African Republic,Africa,1945-01-01,39.51,1225931,NA
caf,Central African Republic,Africa,1950-01-01,43.64,1326660,NA
caf,Central African Republic,Africa,1955-01-01,44.24,1401337,NA
caf,Central African Republic,Africa,1960-01-01,45.76,1501668,599.70062
caf,Central African Republic,Africa,1965-01-01,47.28,1639706,567.8847
caf,Central African Republic,Africa,1970-01-01,48.12,1811157,601.91745
caf,Central African Republic,Africa,1975-01-01,48.44,1958367,612.42244
caf,Central African Republic,Africa,1980-01-01,49.17,2199359,562.76567
caf,Central African Republic,Africa,1985-01-01,49.5,2542170,539.75883
caf,Central African Republic,Africa,1990-01-01,48.09,2806740,488.55288
caf,Central African Republic,Africa,1995-01-01,44.69,3222662,446.76659
caf,Central African Republic,Africa,2000-01-01,43.79,3640421,422.86464
caf,Central African Republic,Africa,2005-01-01,45.21,4038380,417.50214
caf,Central African Republic,Africa,2010-01-01,47.81,4386765,488.42177
caf,Central African Republic,Africa,2015-01-01,49.67,4493171,346.69375
caf,Central African Republic,Africa,2019-01-01,52.35,4745179,384.25697
chl,Chile,Americas,1800-01-01,32,771447,NA
chl,Chile,Americas,1805-01-01,32,771447,NA
chl,Chile,Americas,1810-01-01,32,771447,NA
chl,Chile,Americas,1815-01-01,32,771447,NA
chl,Chile,Americas,1820-01-01,32,782013,NA
chl,Chile,Americas,1825-01-01,32,863324,NA
chl,Chile,Americas,1830-01-01,32,964311,NA
chl,Chile,Americas,1835-01-01,32,1067973,NA
chl,Chile,Americas,1840-01-01,32,1179467,NA
chl,Chile,Americas,1845-01-01,32,1290653,NA
chl,Chile,Americas,1850-01-01,32,1409141,NA
chl,Chile,Americas,1855-01-01,32,1539776,NA
chl,Chile,Americas,1860-01-01,32,1680513,NA
chl,Chile,Americas,1865-01-01,32,1829956,NA
chl,Chile,Americas,1870-01-01,32,1991234,NA
chl,Chile,Americas,1875-01-01,31.85,2161950,NA
chl,Chile,Americas,1880-01-01,31.7,2344886,NA
chl,Chile,Americas,1885-01-01,31.55,2532831,NA
chl,Chile,Americas,1890-01-01,31.4,2731509,NA
chl,Chile,Americas,1895-01-01,31.25,2928944,NA
chl,Chile,Americas,1900-01-01,31.1,3135464,NA
chl,Chile,Americas,1905-01-01,30.08,3341058,NA
chl,Chile,Americas,1910-01-01,30.16,3557716,NA
chl,Chile,Americas,1915-01-01,30.72,3789811,NA
chl,Chile,Americas,1920-01-01,30.35,4028859,NA
chl,Chile,Americas,1925-01-01,33.04,4307491,NA
chl,Chile,Americas,1930-01-01,35.88,4620647,NA
chl,Chile,Americas,1935-01-01,36.56,5020734,NA
chl,Chile,Americas,1940-01-01,39.28,5471694,NA
chl,Chile,Americas,1945-01-01,43.08,5999741,NA
chl,Chile,Americas,1950-01-01,50.26,6598518,NA
chl,Chile,Americas,1955-01-01,54.83,7322655,NA
chl,Chile,Americas,1960-01-01,54.2,8132988,3611.9188
chl,Chile,Americas,1965-01-01,58.7,8989607,3920.2964
chl,Chile,Americas,1970-01-01,61.99,9783134,4552.25559
chl,Chile,Americas,1975-01-01,66.15,10592310,3856.03475
chl,Chile,Americas,1980-01-01,69.44,11419350,5172.03484
chl,Chile,Americas,1985-01-01,71.95,12257238,4697.51589
chl,Chile,Americas,1990-01-01,73.43,13274617,5933.20975
chl,Chile,Americas,1995-01-01,75.28,14380864,8004.31656
chl,Chile,Americas,2000-01-01,76.93,15342350,9419.98479
chl,Chile,Americas,2005-01-01,77.89,16182713,11225.0855
chl,Chile,Americas,2010-01-01,78.61,17062531,12808.03834
chl,Chile,Americas,2015-01-01,79.63,17969356,14722.36387
chl,Chile,Americas,2019-01-01,80.16,18952035,15039.91634
chn,China,Asia,1800-01-01,32,330000000,NA
chn,China,Asia,1805-01-01,32,337767094,NA
chn,China,Asia,1810-01-01,32,346787806,NA
chn,China,Asia,1815-01-01,32,362964264,NA
chn,China,Asia,1820-01-01,32,380427133,NA
chn,China,Asia,1825-01-01,32,394771673,NA
chn,China,Asia,1830-01-01,32,407449420,NA
chn,China,Asia,1835-01-01,32,410497479,NA
chn,China,Asia,1840-01-01,32,411819451,NA
chn,China,Asia,1845-01-01,32,412000000,NA
chn,China,Asia,1850-01-01,32,409821554,NA
chn,China,Asia,1855-01-01,27,394286284,NA
chn,China,Asia,1860-01-01,28.85,378133654,NA
chn,China,Asia,1865-01-01,31.74,367788464,NA
chn,China,Asia,1870-01-01,31.96,360232792,NA
chn,China,Asia,1875-01-01,32,363629353,NA
chn,China,Asia,1880-01-01,32,368907964,NA
chn,China,Asia,1885-01-01,32,374909182,NA
chn,China,Asia,1890-01-01,32,381553421,NA
chn,China,Asia,1895-01-01,32,391160121,NA
chn,China,Asia,1900-01-01,32,401579661,NA
chn,China,Asia,1905-01-01,32,413000265,NA
chn,China,Asia,1910-01-01,32,426250021,NA
chn,China,Asia,1915-01-01,32,448998541,NA
chn,China,Asia,1920-01-01,32,472222750,NA
chn,China,Asia,1925-01-01,32,482775710,NA
chn,China,Asia,1930-01-01,33.8,492097572,NA
chn,China,Asia,1935-01-01,35.8,506141059,NA
chn,China,Asia,1940-01-01,34.36,521116640,NA
chn,China,Asia,1945-01-01,37,535222325,NA
chn,China,Asia,1950-01-01,41.59,554419269,NA
chn,China,Asia,1955-01-01,48.02,612241552,NA
chn,China,Asia,1960-01-01,27.79,660408054,191.9572
chn,China,Asia,1965-01-01,58.47,724218970,187.43675
chn,China,Asia,1970-01-01,60.88,827601385,228.51535
chn,China,Asia,1975-01-01,62.81,926240889,271.83459
chn,China,Asia,1980-01-01,64.41,1000089228,347.18673
chn,China,Asia,1985-01-01,66.59,1075589363,537.57751
chn,China,Asia,1990-01-01,68.09,1176883681,729.28239
chn,China,Asia,1995-01-01,69.75,1240920539,1224.85189
chn,China,Asia,2000-01-01,71.33,1290550767,1767.85963
chn,China,Asia,2005-01-01,72.98,1330776380,2732.26618
chn,China,Asia,2010-01-01,74.92,1368810604,4550.45311
chn,China,Asia,2015-01-01,76.77,1406847868,6500.41832
chn,China,Asia,2019-01-01,77.59,1433783692,8242.05464
civ,Cote d'Ivoire,Africa,1800-01-01,31.16,1088530,NA
civ,Cote d'Ivoire,Africa,1805-01-01,31.16,1088530,NA
civ,Cote d'Ivoire,Africa,1810-01-01,31.16,1088530,NA
civ,Cote d'Ivoire,Africa,1815-01-01,31.16,1088530,NA
civ,Cote d'Ivoire,Africa,1820-01-01,31.16,1087409,NA
civ,Cote d'Ivoire,Africa,1825-01-01,31.16,1079219,NA
civ,Cote d'Ivoire,Africa,1830-01-01,31.16,1069985,NA
civ,Cote d'Ivoire,Africa,1835-01-01,31.16,1060830,NA
civ,Cote d'Ivoire,Africa,1840-01-01,31.16,1051753,NA
civ,Cote d'Ivoire,Africa,1845-01-01,31.16,1042754,NA
civ,Cote d'Ivoire,Africa,1850-01-01,31.16,1039249,NA
civ,Cote d'Ivoire,Africa,1855-01-01,31.16,1073643,NA
civ,Cote d'Ivoire,Africa,1860-01-01,31.16,1114256,NA
civ,Cote d'Ivoire,Africa,1865-01-01,31.16,1152038,NA
civ,Cote d'Ivoire,Africa,1870-01-01,31.16,1191107,NA
civ,Cote d'Ivoire,Africa,1875-01-01,31.82,1236150,NA
civ,Cote d'Ivoire,Africa,1880-01-01,32.49,1282095,NA
civ,Cote d'Ivoire,Africa,1885-01-01,33.15,1319732,NA
civ,Cote d'Ivoire,Africa,1890-01-01,33.82,1358494,NA
civ,Cote d'Ivoire,Africa,1895-01-01,34.48,1408989,NA
civ,Cote d'Ivoire,Africa,1900-01-01,35.15,1460433,NA
civ,Cote d'Ivoire,Africa,1905-01-01,35.81,1496682,NA
civ,Cote d'Ivoire,Africa,1910-01-01,36.48,1532941,NA
civ,Cote d'Ivoire,Africa,1915-01-01,37.14,1581988,NA
civ,Cote d'Ivoire,Africa,1920-01-01,37.81,1640696,NA
civ,Cote d'Ivoire,Africa,1925-01-01,38.47,1758263,NA
civ,Cote d'Ivoire,Africa,1930-01-01,39.14,1893001,NA
civ,Cote d'Ivoire,Africa,1935-01-01,39.8,2030446,NA
civ,Cote d'Ivoire,Africa,1940-01-01,40.47,2181892,NA
civ,Cote d'Ivoire,Africa,1945-01-01,41.13,2379986,NA
civ,Cote d'Ivoire,Africa,1950-01-01,41.8,2630131,NA
civ,Cote d'Ivoire,Africa,1955-01-01,43.1,3004421,NA
civ,Cote d'Ivoire,Africa,1960-01-01,45.61,3503559,1225.5231900000001
civ,Cote d'Ivoire,Africa,1965-01-01,48.35,4226843,1474.83209
civ,Cote d'Ivoire,Africa,1970-01-01,50.93,5102070,1940.40148
civ,Cote d'Ivoire,Africa,1975-01-01,53.98,6412409,2107.52972
civ,Cote d'Ivoire,Africa,1980-01-01,56.72,8033652,2061.28644
civ,Cote d'Ivoire,Africa,1985-01-01,57.38,9918204,1691.93214
civ,Cote d'Ivoire,Africa,1990-01-01,55.74,11924873,1491.12283
civ,Cote d'Ivoire,Africa,1995-01-01,51.7,14199759,1346.9963
civ,Cote d'Ivoire,Africa,2000-01-01,51.13,16454660,1356.58649
civ,Cote d'Ivoire,Africa,2005-01-01,53.46,18354513,1216.18714
civ,Cote d'Ivoire,Africa,2010-01-01,57.39,20532944,1213.113
civ,Cote d'Ivoire,Africa,2015-01-01,61.07,23226148,1463.71021
civ,Cote d'Ivoire,Africa,2019-01-01,64.25,25716554,1727.28302
cmr,Cameroon,Africa,1800-01-01,28.75,1860054,NA
cmr,Cameroon,Africa,1805-01-01,28.75,1860054,NA
cmr,Cameroon,Africa,1810-01-01,28.75,1860054,NA
cmr,Cameroon,Africa,1815-01-01,28.75,1860054,NA
cmr,Cameroon,Africa,1820-01-01,28.75,1875001,NA
cmr,Cameroon,Africa,1825-01-01,28.75,1987757,NA
cmr,Cameroon,Africa,1830-01-01,28.75,2123855,NA
cmr,Cameroon,Africa,1835-01-01,28.75,2269272,NA
cmr,Cameroon,Africa,1840-01-01,28.75,2424644,NA
cmr,Cameroon,Africa,1845-01-01,28.75,2590655,NA
cmr,Cameroon,Africa,1850-01-01,28.75,2753631,NA
cmr,Cameroon,Africa,1855-01-01,28.75,2825549,NA
cmr,Cameroon,Africa,1860-01-01,28.75,2885279,NA
cmr,Cameroon,Africa,1865-01-01,28.75,2950095,NA
cmr,Cameroon,Africa,1870-01-01,28.75,3018811,NA
cmr,Cameroon,Africa,1875-01-01,28.96,3101025,NA
cmr,Cameroon,Africa,1880-01-01,29.18,3187408,NA
cmr,Cameroon,Africa,1885-01-01,29.39,3276406,NA
cmr,Cameroon,Africa,1890-01-01,29.61,3347715,NA
cmr,Cameroon,Africa,1895-01-01,29.82,3293498,NA
cmr,Cameroon,Africa,1900-01-01,30.04,3211832,NA
cmr,Cameroon,Africa,1905-01-01,30.25,3076966,NA
cmr,Cameroon,Africa,1910-01-01,30.47,2946799,NA
cmr,Cameroon,Africa,1915-01-01,30.68,2868146,NA
cmr,Cameroon,Africa,1920-01-01,30.89,2833331,NA
cmr,Cameroon,Africa,1925-01-01,31.11,2995435,NA
cmr,Cameroon,Africa,1930-01-01,31.32,3199070,NA
cmr,Cameroon,Africa,1935-01-01,31.54,3411351,NA
cmr,Cameroon,Africa,1940-01-01,31.75,3645698,NA
cmr,Cameroon,Africa,1945-01-01,31.97,3955100,NA
cmr,Cameroon,Africa,1950-01-01,42.39,4307021,NA
cmr,Cameroon,Africa,1955-01-01,45.06,4707000,NA
cmr,Cameroon,Africa,1960-01-01,27.54,5176920,957.26854
cmr,Cameroon,Africa,1965-01-01,49.55,5773538,980.82676
cmr,Cameroon,Africa,1970-01-01,51.54,6519754,930.99026
cmr,Cameroon,Africa,1975-01-01,53.56,7451057,1123.29591
cmr,Cameroon,Africa,1980-01-01,55.39,8621409,1323.42951
cmr,Cameroon,Africa,1985-01-01,57.71,10070806,1770.14051
cmr,Cameroon,Africa,1990-01-01,58.43,11780086,1343.51019
cmr,Cameroon,Africa,1995-01-01,56.64,13599984,1055.26261
cmr,Cameroon,Africa,2000-01-01,54.47,15513944,1146.57238
cmr,Cameroon,Africa,2005-01-01,54.99,17733408,1243.0808
cmr,Cameroon,Africa,2010-01-01,57.7,20341236,1286.51589
cmr,Cameroon,Africa,2015-01-01,60.05,23298376,1441.78348
cmr,Cameroon,Africa,2019-01-01,63.35,25876387,1518.31174
cod,"Congo, Dem. Rep.",Africa,1800-01-01,31.6,5163819,NA
cod,"Congo, Dem. Rep.",Africa,1805-01-01,31.6,5163819,NA
cod,"Congo, Dem. Rep.",Africa,1810-01-01,31.6,5163819,NA
cod,"Congo, Dem. Rep.",Africa,1815-01-01,31.6,5163819,NA
cod,"Congo, Dem. Rep.",Africa,1820-01-01,31.6,5212490,NA
cod,"Congo, Dem. Rep.",Africa,1825-01-01,31.6,5581464,NA
cod,"Congo, Dem. Rep.",Africa,1830-01-01,31.6,6031436,NA
cod,"Congo, Dem. Rep.",Africa,1835-01-01,31.6,6517686,NA
cod,"Congo, Dem. Rep.",Africa,1840-01-01,31.6,7043136,NA
cod,"Congo, Dem. Rep.",Africa,1845-01-01,31.6,7610947,NA
cod,"Congo, Dem. Rep.",Africa,1850-01-01,31.6,8149850,NA
cod,"Congo, Dem. Rep.",Africa,1855-01-01,31.6,8242969,NA
cod,"Congo, Dem. Rep.",Africa,1860-01-01,31.6,8292193,NA
cod,"Congo, Dem. Rep.",Africa,1865-01-01,31.6,8526687,NA
cod,"Congo, Dem. Rep.",Africa,1870-01-01,31.6,8804793,NA
cod,"Congo, Dem. Rep.",Africa,1875-01-01,31.96,9136134,NA
cod,"Congo, Dem. Rep.",Africa,1880-01-01,32.32,9469459,NA
cod,"Congo, Dem. Rep.",Africa,1885-01-01,32.68,9701143,NA
cod,"Congo, Dem. Rep.",Africa,1890-01-01,33.04,9862646,NA
cod,"Congo, Dem. Rep.",Africa,1895-01-01,33.4,9664176,NA
cod,"Congo, Dem. Rep.",Africa,1900-01-01,33.76,9387257,NA
cod,"Congo, Dem. Rep.",Africa,1905-01-01,34.12,8950435,NA
cod,"Congo, Dem. Rep.",Africa,1910-01-01,34.48,8529434,NA
cod,"Congo, Dem. Rep.",Africa,1915-01-01,34.84,8257186,NA
cod,"Congo, Dem. Rep.",Africa,1920-01-01,35.2,8107688,NA
cod,"Congo, Dem. Rep.",Africa,1925-01-01,35.56,8560676,NA
cod,"Congo, Dem. Rep.",Africa,1930-01-01,35.92,9136100,NA
cod,"Congo, Dem. Rep.",Africa,1935-01-01,36.28,9713831,NA
cod,"Congo, Dem. Rep.",Africa,1940-01-01,36.65,10347156,NA
cod,"Congo, Dem. Rep.",Africa,1945-01-01,40.95,11188420,NA
cod,"Congo, Dem. Rep.",Africa,1950-01-01,45.34,12183662,NA
cod,"Congo, Dem. Rep.",Africa,1955-01-01,46.52,13517516,NA
cod,"Congo, Dem. Rep.",Africa,1960-01-01,47.55,15248256,1038.93209
cod,"Congo, Dem. Rep.",Africa,1965-01-01,48.26,17369882,1021.60849
cod,"Congo, Dem. Rep.",Africa,1970-01-01,49.62,20011033,1066.7699
cod,"Congo, Dem. Rep.",Africa,1975-01-01,50.87,22903587,1048.55096
cod,"Congo, Dem. Rep.",Africa,1980-01-01,52.13,26358905,844.5032
cod,"Congo, Dem. Rep.",Africa,1985-01-01,53.67,29881222,816.14035
cod,"Congo, Dem. Rep.",Africa,1990-01-01,54.27,34612023,702.13476
cod,"Congo, Dem. Rep.",Africa,1995-01-01,53.64,41576239,401.18551
cod,"Congo, Dem. Rep.",Africa,2000-01-01,53.93,47105830,289.98630000000003
cod,"Congo, Dem. Rep.",Africa,2005-01-01,56.14,54785894,300.56247
cod,"Congo, Dem. Rep.",Africa,2010-01-01,58.78,64563853,334.02158
cod,"Congo, Dem. Rep.",Africa,2015-01-01,62.65,76244532,411.02064
cod,"Congo, Dem. Rep.",Africa,2019-01-01,65.05,86790568,423.64025
cog,"Congo, Rep.",Africa,1800-01-01,32.7,314465,NA
cog,"Congo, Rep.",Africa,1805-01-01,32.7,314465,NA
cog,"Congo, Rep.",Africa,1810-01-01,32.7,314465,NA
cog,"Congo, Rep.",Africa,1815-01-01,32.7,314465,NA
cog,"Congo, Rep.",Africa,1820-01-01,32.7,317518,NA
cog,"Congo, Rep.",Africa,1825-01-01,32.7,340682,NA
cog,"Congo, Rep.",Africa,1830-01-01,32.7,368990,NA
cog,"Congo, Rep.",Africa,1835-01-01,32.7,399651,NA
cog,"Congo, Rep.",Africa,1840-01-01,32.7,432859,NA
cog,"Congo, Rep.",Africa,1845-01-01,32.7,468826,NA
cog,"Congo, Rep.",Africa,1850-01-01,32.7,502855,NA
cog,"Congo, Rep.",Africa,1855-01-01,32.7,508453,NA
cog,"Congo, Rep.",Africa,1860-01-01,32.7,511089,NA
cog,"Congo, Rep.",Africa,1865-01-01,32.7,525557,NA
cog,"Congo, Rep.",Africa,1870-01-01,32.7,543016,NA
cog,"Congo, Rep.",Africa,1875-01-01,32.72,565306,NA
cog,"Congo, Rep.",Africa,1880-01-01,32.74,588847,NA
cog,"Congo, Rep.",Africa,1885-01-01,32.76,611057,NA
cog,"Congo, Rep.",Africa,1890-01-01,32.78,629166,NA
cog,"Congo, Rep.",Africa,1895-01-01,32.8,618992,NA
cog,"Congo, Rep.",Africa,1900-01-01,32.83,602804,NA
